sensor,sensor_id,timestamp,temp_int,umid_int,umid_ext,temp_ext,localizacao,camara,analog
ESP32-PI,,01/03/2025 15:29:09,31.2,65,65,65,,1,0
ESP32-PI,,01/03/2025 15:29:11,31.2,65,65,65,,1,0
ESP32-PI,,01/03/2025 15:29:14,31.2,65.1,65.1,65.1,,1,0
ESP32-PI,,01/03/2025 15:29:16,31.2,65,65,65,,1,0
ESP32-PI,,01/03/2025 15:29:18,31.2,65,65,65,,1,0
ESP32-PI,,01/03/2025 15:29:20,31.2,65.1,65.1,65.1,,1,0
ESP32-PI,,01/03/2025 15:29:22,31.2,65.1,65.1,65.1,,1,0
ESP32-PI,,01/03/2025 15:29:24,31.2,65.1,65.1,65.1,,1,0
ESP32-PI,,01/03/2025 15:29:26,31.2,65.1,65.1,65.1,,1,0
ESP32-PI,,01/03/2025 15:29:29,31.2,65.2,65.2,65.2,,1,0
ESP32-PI,,01/03/2025 15:29:31,31.2,65.1,65.1,65.1,,1,0
ESP32-PI,,01/03/2025 15:29:33,31.2,65.1,65.1,65.1,,1,0
ESP32-PI,,01/03/2025 15:29:35,31.2,65.1,65.1,65.1,,1,0
ESP32-PI,,01/03/2025 15:29:38,31.3,65.2,65.2,65.2,,1,0
ESP32-PI,,01/03/2025 15:29:40,31.2,65.2,65.2,65.2,,1,0
ESP32-PI,,01/03/2025 15:29:42,31.3,65.2,65.2,65.2,,1,0
ESP32-PI,,01/03/2025 15:29:44,31.3,65.2,65.2,65.2,,1,0
ESP32-PI,,01/03/2025 15:29:46,31.2,65.2,65.2,65.2,,1,0
ESP32-PI,,01/03/2025 15:29:48,31.2,65.2,65.2,65.2,,1,0
ESP32-PI,,01/03/2025 15:29:51,31.3,65.2,65.2,65.2,,1,0
ESP32-PI,,01/03/2025 15:29:53,31.3,65.2,65.2,65.2,,1,0
ESP32-PI,,01/03/2025 15:29:55,31.3,65.2,65.2,65.2,,1,0
ESP32-PI,,01/03/2025 15:29:57,31.3,65.2,65.2,65.2,,1,0
ESP32-PI,,01/03/2025 15:30:00,31.3,65.2,65.2,65.2,,1,0
ESP32-PI,,01/03/2025 15:30:02,31.3,65.2,65.2,65.2,,1,0
ESP32-PI,,01/03/2025 15:30:04,31.3,65.2,65.2,65.2,,1,0
ESP32-PI,,01/03/2025 15:30:06,31.3,65.2,65.2,65.2,,1,0
ESP32-PI,,01/03/2025 15:30:09,31.2,65.1,65.1,65.1,,1,0
ESP32-PI,,01/03/2025 15:30:11,31.3,65.2,65.2,65.2,,1,0
ESP32-PI,,01/03/2025 15:30:13,31.3,65.1,65.1,65.1,,1,0
ESP32-PI,,01/03/2025 15:30:15,31.3,65.1,65.1,65.1,,1,0
ESP32-PI,,01/03/2025 15:30:17,31.3,65.1,65.1,65.1,,1,0
ESP32-PI,,01/03/2025 15:30:20,31.3,65.1,65.1,65.1,,1,0
ESP32-PI,,01/03/2025 15:30:22,31.3,65.1,65.1,65.1,,1,0
ESP32-PI,,01/03/2025 15:30:24,31.3,65.1,65.1,65.1,,1,0
ESP32-PI,,01/03/2025 15:30:27,31.3,65.1,65.1,65.1,,1,0
ESP32-PI,,01/03/2025 15:30:29,31.3,65.1,65.1,65.1,,1,0
ESP32-PI,,01/03/2025 15:30:31,31.3,65.1,65.1,65.1,,1,0
ESP32-PI,,01/03/2025 15:30:33,31.3,65.1,65.1,65.1,,1,0
ESP32-PI,,01/03/2025 15:30:36,31.3,65.1,65.1,65.1,,1,0
ESP32-PI,,01/03/2025 15:30:37,31.3,65,65,65,,1,0
ESP32-PI,,01/03/2025 15:30:40,31.3,65,65,65,,1,0
ESP32-PI,,01/03/2025 15:30:42,31.3,65,65,65,,1,0
ESP32-PI,,01/03/2025 15:30:44,31.3,65,65,65,,1,0
ESP32-PI,,01/03/2025 15:30:46,31.3,65,65,65,,1,0
ESP32-PI,,01/03/2025 15:30:48,31.3,65,65,65,,1,0
ESP32-PI,,01/03/2025 15:30:50,31.3,65,65,65,,1,0
ESP32-PI,,01/03/2025 15:30:52,31.3,65,65,65,,1,0
ESP32-PI,,01/03/2025 15:30:55,31.3,65,65,65,,1,0
ESP32-PI,,01/03/2025 15:30:57,31.3,65,65,65,,1,0
ESP32-PI,,01/03/2025 15:31:00,31.3,64.9,64.9,64.9,,1,0
ESP32-PI,,01/03/2025 15:31:02,31.3,64.9,64.9,64.9,,1,0
ESP32-PI,,01/03/2025 15:31:04,31.3,65,65,65,,1,0
ESP32-PI,,01/03/2025 15:31:06,31.3,65,65,65,,1,0
ESP32-PI,,01/03/2025 15:31:08,31.3,65,65,65,,1,0
ESP32-PI,,01/03/2025 15:31:10,31.3,65,65,65,,1,0
ESP32-PI,,01/03/2025 15:31:12,31.3,65.1,65.1,65.1,,1,0
ESP32-PI,,01/03/2025 15:31:15,31.3,65.1,65.1,65.1,,1,0
ESP32-PI,,01/03/2025 15:31:17,31.3,65.1,65.1,65.1,,1,0
ESP32-PI,,01/03/2025 15:31:19,31.3,65.2,65.2,65.2,,1,0
ESP32-PI,,01/03/2025 15:31:21,31.3,65.2,65.2,65.2,,1,0
ESP32-PI,,01/03/2025 15:31:23,31.3,65.2,65.2,65.2,,1,0
ESP32-PI,,01/03/2025 15:31:25,31.3,65.2,65.2,65.2,,1,0
ESP32-PI,,01/03/2025 15:31:27,31.3,65.2,65.2,65.2,,1,0
ESP32-PI,,01/03/2025 15:31:30,31.3,65.3,65.3,65.3,,1,0
ESP32-PI,,01/03/2025 15:31:32,31.3,65.3,65.3,65.3,,1,0
ESP32-PI,,01/03/2025 15:31:34,31.3,65.3,65.3,65.3,,1,0
ESP32-PI,,01/03/2025 15:31:36,31.3,65.2,65.2,65.2,,1,0
ESP32-PI,,01/03/2025 15:31:38,31.3,65.2,65.2,65.2,,1,0
ESP32-PI,,01/03/2025 15:31:41,31.3,65.1,65.1,65.1,,1,0
ESP32-PI,,01/03/2025 15:31:43,31.3,65.1,65.1,65.1,,1,0
ESP32-PI,,01/03/2025 15:31:45,31.3,65,65,65,,1,0
ESP32-PI,,01/03/2025 15:31:47,31.3,65.1,65.1,65.1,,1,0
ESP32-PI,,01/03/2025 15:31:50,31.3,65.1,65.1,65.1,,1,0
ESP32-PI,,01/03/2025 15:31:52,31.3,65.1,65.1,65.1,,1,0
ESP32-PI,,01/03/2025 15:31:54,31.3,65,65,65,,1,0
ESP32-PI,,01/03/2025 15:31:56,31.3,65,65,65,,1,0
ESP32-PI,,01/03/2025 15:31:59,31.3,65,65,65,,1,0
ESP32-PI,,01/03/2025 15:32:01,31.3,64.9,64.9,64.9,,1,0
ESP32-PI,,01/03/2025 15:32:03,31.3,65,65,65,,1,0
ESP32-PI,,01/03/2025 15:32:05,31.3,64.9,64.9,64.9,,1,0
ESP32-PI,,01/03/2025 15:32:07,31.3,64.9,64.9,64.9,,1,0
ESP32-PI,,01/03/2025 15:32:09,31.3,64.9,64.9,64.9,,1,0
ESP32-PI,,01/03/2025 15:32:11,31.3,64.9,64.9,64.9,,1,0
ESP32-PI,,01/03/2025 15:32:14,31.3,64.9,64.9,64.9,,1,0
ESP32-PI,,01/03/2025 15:32:16,31.3,64.9,64.9,64.9,,1,0
ESP32-PI,,01/03/2025 15:32:18,31.3,64.9,64.9,64.9,,1,0
ESP32-PI,,01/03/2025 15:32:20,31.3,64.9,64.9,64.9,,1,0
ESP32-PI,,01/03/2025 15:32:22,31.3,64.9,64.9,64.9,,1,0
ESP32-PI,,01/03/2025 15:32:25,31.3,64.9,64.9,64.9,,1,0
ESP32-PI,,01/03/2025 15:32:27,31.3,64.9,64.9,64.9,,1,0
ESP32-PI,,01/03/2025 15:32:29,31.3,64.9,64.9,64.9,,1,0
ESP32-PI,,01/03/2025 15:32:31,31.3,64.9,64.9,64.9,,1,0
ESP32-PI,,01/03/2025 15:32:33,31.3,64.9,64.9,64.9,,1,0
ESP32-PI,,01/03/2025 15:32:35,31.3,64.9,64.9,64.9,,1,0
ESP32-PI,,01/03/2025 15:32:38,31.3,64.9,64.9,64.9,,1,0
ESP32-PI,,01/03/2025 15:32:40,31.3,64.9,64.9,64.9,,1,0
ESP32-PI,,01/03/2025 15:32:42,31.3,64.9,64.9,64.9,,1,0
ESP32-PI,,01/03/2025 15:32:44,31.3,64.8,64.8,64.8,,1,0
ESP32-PI,,01/03/2025 15:32:46,31.3,64.9,64.9,64.9,,1,0
ESP32-PI,,01/03/2025 15:32:48,31.3,65,65,65,,1,0
ESP32-PI,,01/03/2025 15:32:50,31.3,65,65,65,,1,0
ESP32-PI,,01/03/2025 15:32:53,31.3,65,65,65,,1,0
ESP32-PI,,01/03/2025 15:32:55,31.3,65,65,65,,1,0
ESP32-PI,,01/03/2025 15:32:57,31.3,65,65,65,,1,0
ESP32-PI,,01/03/2025 15:32:59,31.3,65,65,65,,1,0
ESP32-PI,,01/03/2025 15:33:01,31.3,65,65,65,,1,0
ESP32-PI,,01/03/2025 15:33:03,31.3,65,65,65,,1,0
ESP32-PI,,01/03/2025 15:33:05,31.3,65,65,65,,1,0
ESP32-PI,,01/03/2025 15:33:08,31.3,64.9,64.9,64.9,,1,0
ESP32-PI,,01/03/2025 15:33:10,31.3,65,65,65,,1,0
ESP32-PI,,01/03/2025 15:33:12,31.3,65,65,65,,1,0
ESP32-PI,,01/03/2025 15:33:14,31.3,65,65,65,,1,0
ESP32-PI,,01/03/2025 15:33:16,31.3,65,65,65,,1,0
ESP32-PI,,01/03/2025 15:33:18,31.3,65,65,65,,1,0
ESP32-PI,,01/03/2025 15:33:21,31.3,65,65,65,,1,0
ESP32-PI,,01/03/2025 15:33:23,31.3,65,65,65,,1,0
ESP32-PI,,01/03/2025 15:33:25,31.3,65,65,65,,1,0
ESP32-PI,,01/03/2025 15:33:27,31.3,65,65,65,,1,0
ESP32-PI,,01/03/2025 15:33:29,31.3,65,65,65,,1,0
ESP32-PI,,01/03/2025 15:33:31,31.3,64.9,64.9,64.9,,1,0
ESP32-PI,,01/03/2025 15:33:34,31.3,65,65,65,,1,0
ESP32-PI,,01/03/2025 15:33:36,31.3,65,65,65,,1,0
ESP32-PI,,01/03/2025 15:33:38,31.3,65,65,65,,1,0
ESP32-PI,,01/03/2025 15:33:40,31.3,64.9,64.9,64.9,,1,0
ESP32-PI,,01/03/2025 15:33:42,31.3,64.9,64.9,64.9,,1,0
ESP32-PI,,01/03/2025 15:33:44,31.3,64.9,64.9,64.9,,1,0
ESP32-PI,,01/03/2025 15:33:46,31.3,64.9,64.9,64.9,,1,0
ESP32-PI,,01/03/2025 15:33:48,31.3,64.9,64.9,64.9,,1,0
ESP32-PI,,01/03/2025 15:33:51,31.3,64.8,64.8,64.8,,1,0
ESP32-PI,,01/03/2025 15:33:53,31.3,64.9,64.9,64.9,,1,0
ESP32-PI,,01/03/2025 15:33:55,31.3,64.8,64.8,64.8,,1,0
ESP32-PI,,01/03/2025 15:33:57,31.3,64.8,64.8,64.8,,1,0
ESP32-PI,,01/03/2025 15:33:59,31.3,64.9,64.9,64.9,,1,0
ESP32-PI,,01/03/2025 15:34:01,31.3,64.9,64.9,64.9,,1,0
ESP32-PI,,01/03/2025 15:34:04,31.3,64.9,64.9,64.9,,1,0
ESP32-PI,,01/03/2025 15:34:06,31.3,64.9,64.9,64.9,,1,0
ESP32-PI,,01/03/2025 15:34:08,31.3,64.9,64.9,64.9,,1,0
ESP32-PI,,01/03/2025 15:34:10,31.3,64.9,64.9,64.9,,1,0
ESP32-PI,,01/03/2025 15:34:12,31.3,64.9,64.9,64.9,,1,0
ESP32-PI,,01/03/2025 15:34:14,31.3,64.9,64.9,64.9,,1,0
ESP32-PI,,01/03/2025 15:34:16,31.3,64.9,64.9,64.9,,1,0
ESP32-PI,,01/03/2025 15:34:19,31.3,64.9,64.9,64.9,,1,0
ESP32-PI,,01/03/2025 15:34:21,31.3,64.9,64.9,64.9,,1,0
ESP32-PI,,01/03/2025 15:34:23,31.3,64.8,64.8,64.8,,1,0
ESP32-PI,,01/03/2025 15:34:25,31.3,64.9,64.9,64.9,,1,0
ESP32-PI,,01/03/2025 15:34:27,31.3,64.8,64.8,64.8,,1,0
ESP32-PI,,01/03/2025 15:34:29,31.3,64.9,64.9,64.9,,1,0
ESP32-PI,,01/03/2025 15:34:31,31.3,64.9,64.9,64.9,,1,0
ESP32-PI,,01/03/2025 15:34:34,31.3,64.9,64.9,64.9,,1,0
ESP32-PI,,01/03/2025 15:34:36,31.3,64.9,64.9,64.9,,1,0
ESP32-PI,,01/03/2025 15:34:38,31.3,64.9,64.9,64.9,,1,0
ESP32-PI,,01/03/2025 15:34:40,31.3,64.9,64.9,64.9,,1,0
ESP32-PI,,01/03/2025 15:34:42,31.3,65,65,65,,1,0
ESP32-PI,,01/03/2025 15:34:44,31.3,65,65,65,,1,0
ESP32-PI,,01/03/2025 15:34:47,31.3,65,65,65,,1,0
ESP32-PI,,01/03/2025 15:34:49,31.3,65,65,65,,1,0
ESP32-PI,,01/03/2025 15:34:51,31.3,65,65,65,,1,0
ESP32-PI,,01/03/2025 15:34:53,31.3,65,65,65,,1,0
ESP32-PI,,01/03/2025 15:34:55,31.3,65,65,65,,1,0
ESP32-PI,,01/03/2025 15:34:57,31.3,65,65,65,,1,0
ESP32-PI,,01/03/2025 15:34:59,31.3,65,65,65,,1,0
ESP32-PI,,01/03/2025 15:35:02,31.3,65,65,65,,1,0
ESP32-PI,,01/03/2025 15:35:04,31.3,64.9,64.9,64.9,,1,0
ESP32-PI,,01/03/2025 15:35:06,31.3,65,65,65,,1,0
ESP32-PI,,01/03/2025 15:35:08,31.3,64.9,64.9,64.9,,1,0
ESP32-PI,,01/03/2025 15:35:10,31.3,64.9,64.9,64.9,,1,0
ESP32-PI,,01/03/2025 15:35:12,31.3,64.9,64.9,64.9,,1,0
ESP32-PI,,01/03/2025 15:35:14,31.3,64.9,64.9,64.9,,1,0
ESP32-PI,,01/03/2025 15:35:17,31.3,64.9,64.9,64.9,,1,0
ESP32-PI,,01/03/2025 15:35:19,31.3,64.9,64.9,64.9,,1,0
ESP32-PI,,01/03/2025 15:35:21,31.3,64.9,64.9,64.9,,1,0
ESP32-PI,,01/03/2025 15:35:23,31.3,64.9,64.9,64.9,,1,0
ESP32-PI,,01/03/2025 15:35:25,31.3,64.8,64.8,64.8,,1,0
ESP32-PI,,01/03/2025 15:35:27,31.3,64.9,64.9,64.9,,1,0
ESP32-PI,,01/03/2025 15:35:30,31.3,64.9,64.9,64.9,,1,0
ESP32-PI,,01/03/2025 15:35:32,31.3,64.9,64.9,64.9,,1,0
ESP32-PI,,01/03/2025 15:35:34,31.3,64.9,64.9,64.9,,1,0
ESP32-PI,,01/03/2025 15:35:36,31.3,64.9,64.9,64.9,,1,0
ESP32-PI,,01/03/2025 15:35:38,31.3,64.9,64.9,64.9,,1,0
ESP32-PI,,01/03/2025 15:35:41,31.3,64.9,64.9,64.9,,1,0
ESP32-PI,,01/03/2025 15:35:43,31.3,64.9,64.9,64.9,,1,0
ESP32-PI,,01/03/2025 15:35:45,31.3,64.9,64.9,64.9,,1,0
ESP32-PI,,01/03/2025 15:35:47,31.3,64.9,64.9,64.9,,1,0
ESP32-PI,,01/03/2025 15:35:49,31.3,64.9,64.9,64.9,,1,0
ESP32-PI,,01/03/2025 15:35:51,31.3,64.9,64.9,64.9,,1,0
ESP32-PI,,01/03/2025 15:35:54,31.3,64.9,64.9,64.9,,1,0
ESP32-PI,,01/03/2025 15:35:56,31.3,64.9,64.9,64.9,,1,0
ESP32-PI,,01/03/2025 15:35:58,31.3,64.9,64.9,64.9,,1,0
ESP32-PI,,01/03/2025 15:36:00,31.3,64.9,64.9,64.9,,1,0
ESP32-PI,,01/03/2025 15:36:02,31.3,64.9,64.9,64.9,,1,0
ESP32-PI,,01/03/2025 15:36:04,31.3,64.9,64.9,64.9,,1,0
ESP32-PI,,01/03/2025 15:36:06,31.3,64.9,64.9,64.9,,1,0
ESP32-PI,,01/03/2025 15:36:09,31.3,64.9,64.9,64.9,,1,0
ESP32-PI,,01/03/2025 15:36:11,31.3,64.9,64.9,64.9,,1,0
ESP32-PI,,01/03/2025 15:36:13,31.3,64.9,64.9,64.9,,1,0
ESP32-PI,,01/03/2025 15:36:15,31.3,64.9,64.9,64.9,,1,0
ESP32-PI,,01/03/2025 15:36:17,31.3,64.9,64.9,64.9,,1,0
ESP32-PI,,01/03/2025 15:36:19,31.3,64.8,64.8,64.8,,1,0
ESP32-PI,,01/03/2025 15:36:21,31.3,64.8,64.8,64.8,,1,0
ESP32-PI,,01/03/2025 15:36:24,31.3,64.9,64.9,64.9,,1,0
ESP32-PI,,01/03/2025 15:36:26,31.3,64.8,64.8,64.8,,1,0
ESP32-PI,,01/03/2025 15:36:28,31.3,64.8,64.8,64.8,,1,0
ESP32-PI,,01/03/2025 15:36:30,31.3,64.9,64.9,64.9,,1,0
ESP32-PI,,01/03/2025 15:36:32,31.3,64.8,64.8,64.8,,1,0
ESP32-PI,,01/03/2025 15:36:34,31.3,64.9,64.9,64.9,,1,0
ESP32-PI,,01/03/2025 15:36:37,31.3,64.9,64.9,64.9,,1,0
ESP32-PI,,01/03/2025 15:36:39,31.3,64.9,64.9,64.9,,1,0
ESP32-PI,,01/03/2025 15:36:41,31.3,64.9,64.9,64.9,,1,0
ESP32-PI,,01/03/2025 15:36:43,31.3,64.9,64.9,64.9,,1,0
ESP32-PI,,01/03/2025 15:36:46,31.3,65,65,65,,1,0
ESP32-PI,,01/03/2025 15:36:48,31.3,65,65,65,,1,0
ESP32-PI,,01/03/2025 15:36:50,31.3,65,65,65,,1,0
ESP32-PI,,01/03/2025 15:36:52,31.3,65,65,65,,1,0
ESP32-PI,,01/03/2025 15:36:54,31.3,65,65,65,,1,0
ESP32-PI,,01/03/2025 15:36:56,31.3,65,65,65,,1,0
ESP32-PI,,01/03/2025 15:36:58,31.3,65,65,65,,1,0
ESP32-PI,,01/03/2025 15:37:01,31.3,65,65,65,,1,0
ESP32-PI,,01/03/2025 15:37:03,31.3,65,65,65,,1,0
ESP32-PI,,01/03/2025 15:37:05,31.3,65,65,65,,1,0
ESP32-PI,,01/03/2025 15:37:07,31.3,65,65,65,,1,0
ESP32-PI,,01/03/2025 15:37:09,31.3,65,65,65,,1,0
ESP32-PI,,01/03/2025 15:37:11,31.3,64.9,64.9,64.9,,1,0
ESP32-PI,,01/03/2025 15:37:13,31.3,64.9,64.9,64.9,,1,0
ESP32-PI,,01/03/2025 15:37:16,31.3,64.9,64.9,64.9,,1,0
ESP32-PI,,01/03/2025 15:37:18,31.3,64.9,64.9,64.9,,1,0
ESP32-PI,,01/03/2025 15:37:20,31.3,64.9,64.9,64.9,,1,0
ESP32-PI,,01/03/2025 15:37:22,31.3,64.9,64.9,64.9,,1,0
ESP32-PI,,01/03/2025 15:37:24,31.3,64.9,64.9,64.9,,1,0
ESP32-PI,,01/03/2025 15:37:27,31.2,64.9,64.9,64.9,,1,0
ESP32-PI,,01/03/2025 15:37:29,31.3,64.9,64.9,64.9,,1,0
ESP32-PI,,01/03/2025 15:37:31,31.3,65,65,65,,1,0
ESP32-PI,,01/03/2025 15:37:33,31.2,64.9,64.9,64.9,,1,0
ESP32-PI,,01/03/2025 15:37:35,31.2,64.9,64.9,64.9,,1,0
ESP32-PI,,01/03/2025 15:37:37,31.2,64.9,64.9,64.9,,1,0
ESP32-PI,,01/03/2025 15:37:40,31.3,65,65,65,,1,0
ESP32-PI,,01/03/2025 15:37:42,31.2,65,65,65,,1,0
ESP32-PI,,01/03/2025 15:37:44,31.2,64.9,64.9,64.9,,1,0
ESP32-PI,,01/03/2025 15:37:46,31.2,64.9,64.9,64.9,,1,0
ESP32-PI,,01/03/2025 15:37:48,31.2,64.9,64.9,64.9,,1,0
ESP32-PI,,01/03/2025 15:37:50,31.2,64.9,64.9,64.9,,1,0
ESP32-PI,,01/03/2025 15:37:52,31.2,64.9,64.9,64.9,,1,0
ESP32-PI,,01/03/2025 15:37:55,31.2,64.9,64.9,64.9,,1,0
ESP32-PI,,01/03/2025 15:37:57,31.2,65,65,65,,1,0
ESP32-PI,,01/03/2025 15:37:59,31.2,65,65,65,,1,0
ESP32-PI,,01/03/2025 15:38:01,31.2,65,65,65,,1,0
ESP32-PI,,01/03/2025 15:38:03,31.2,65,65,65,,1,0
ESP32-PI,,01/03/2025 15:38:05,31.2,65,65,65,,1,0
ESP32-PI,,01/03/2025 15:38:07,31.2,65,65,65,,1,0
ESP32-PI,,01/03/2025 15:38:10,31.2,65,65,65,,1,0
ESP32-PI,,01/03/2025 15:38:12,31.2,65,65,65,,1,0
ESP32-PI,,01/03/2025 15:38:14,31.2,65.1,65.1,65.1,,1,0
ESP32-PI,,01/03/2025 15:38:16,31.2,65,65,65,,1,0
ESP32-PI,,01/03/2025 15:38:18,31.2,65.1,65.1,65.1,,1,0
ESP32-PI,,01/03/2025 15:38:20,31.2,65.1,65.1,65.1,,1,0
ESP32-PI,,01/03/2025 15:38:23,31.2,65.1,65.1,65.1,,1,0
ESP32-PI,,01/03/2025 15:38:25,31.2,65.1,65.1,65.1,,1,0
ESP32-PI,,01/03/2025 15:38:27,31.2,65.1,65.1,65.1,,1,0
ESP32-PI,,01/03/2025 15:38:29,31.2,65.1,65.1,65.1,,1,0
ESP32-PI,,01/03/2025 15:38:31,31.2,65.2,65.2,65.2,,1,0
ESP32-PI,,01/03/2025 15:38:33,31.2,65.2,65.2,65.2,,1,0
ESP32-PI,,01/03/2025 15:38:35,31.2,65.2,65.2,65.2,,1,0
ESP32-PI,,01/03/2025 15:38:38,31.2,65.2,65.2,65.2,,1,0
ESP32-PI,,01/03/2025 15:38:40,31.2,65.3,65.3,65.3,,1,0
ESP32-PI,,01/03/2025 15:38:43,31.2,65.3,65.3,65.3,,1,0
ESP32-PI,,01/03/2025 15:38:45,31.2,65.3,65.3,65.3,,1,0
ESP32-PI,,01/03/2025 15:38:47,31.2,65.3,65.3,65.3,,1,0
ESP32-PI,,01/03/2025 15:38:49,31.2,65.3,65.3,65.3,,1,0
ESP32-PI,,01/03/2025 15:38:51,31.2,65.3,65.3,65.3,,1,0
ESP32-PI,,01/03/2025 15:38:54,31.2,65.4,65.4,65.4,,1,0
ESP32-PI,,01/03/2025 15:38:56,31.2,65.4,65.4,65.4,,1,0
ESP32-PI,,01/03/2025 15:38:58,31.2,65.4,65.4,65.4,,1,0
ESP32-PI,,01/03/2025 15:39:00,31.2,65.4,65.4,65.4,,1,0
ESP32-PI,,01/03/2025 15:39:02,31.2,65.4,65.4,65.4,,1,0
ESP32-PI,,01/03/2025 15:39:04,31.2,65.4,65.4,65.4,,1,0
ESP32-PI,,01/03/2025 15:39:06,31.2,65.4,65.4,65.4,,1,0
ESP32-PI,,01/03/2025 15:39:09,31.2,65.4,65.4,65.4,,1,0
ESP32-PI,,01/03/2025 15:39:11,31.2,65.4,65.4,65.4,,1,0
ESP32-PI,,01/03/2025 15:39:13,31.2,65.4,65.4,65.4,,1,0
ESP32-PI,,01/03/2025 15:39:15,31.2,65.4,65.4,65.4,,1,0
ESP32-PI,,01/03/2025 15:39:17,31.2,65.3,65.3,65.3,,1,0
ESP32-PI,,01/03/2025 15:39:19,31.2,65.4,65.4,65.4,,1,0
ESP32-PI,,01/03/2025 15:39:22,31.2,65.3,65.3,65.3,,1,0
ESP32-PI,,01/03/2025 15:39:24,31.2,65.3,65.3,65.3,,1,0
ESP32-PI,,01/03/2025 15:39:26,31.2,65.3,65.3,65.3,,1,0
ESP32-PI,,01/03/2025 15:39:28,31.2,65.3,65.3,65.3,,1,0
ESP32-PI,,01/03/2025 15:39:30,31.2,65.4,65.4,65.4,,1,0
ESP32-PI,,01/03/2025 15:39:32,31.2,65.4,65.4,65.4,,1,0
ESP32-PI,,01/03/2025 15:39:35,31.1,65.4,65.4,65.4,,1,0
ESP32-PI,,01/03/2025 15:39:37,31.1,65.4,65.4,65.4,,1,0
ESP32-PI,,01/03/2025 15:39:39,31.2,65.4,65.4,65.4,,1,0
ESP32-PI,,01/03/2025 15:39:41,31.1,65.4,65.4,65.4,,1,0
ESP32-PI,,01/03/2025 15:39:43,31.1,65.4,65.4,65.4,,1,0
ESP32-PI,,01/03/2025 15:39:46,31.2,65.4,65.4,65.4,,1,0
ESP32-PI,,01/03/2025 15:39:48,31.1,65.3,65.3,65.3,,1,0
ESP32-PI,,01/03/2025 15:39:50,31.1,65.3,65.3,65.3,,1,0
ESP32-PI,,01/03/2025 15:39:52,31.1,65.3,65.3,65.3,,1,0
ESP32-PI,,01/03/2025 15:39:54,31.1,65.3,65.3,65.3,,1,0
ESP32-PI,,01/03/2025 15:39:56,31.1,65.2,65.2,65.2,,1,0
ESP32-PI,,01/03/2025 15:39:58,31.1,65.2,65.2,65.2,,1,0
ESP32-PI,,01/03/2025 15:40:01,31.1,65.3,65.3,65.3,,1,0
ESP32-PI,,01/03/2025 15:40:03,31.1,65.3,65.3,65.3,,1,0
ESP32-PI,,01/03/2025 15:40:05,31.1,65.3,65.3,65.3,,1,0
ESP32-PI,,01/03/2025 15:40:07,31.1,65.2,65.2,65.2,,1,0
ESP32-PI,,01/03/2025 15:40:10,31.1,65.3,65.3,65.3,,1,0
ESP32-PI,,01/03/2025 15:40:12,31.1,65.3,65.3,65.3,,1,0
ESP32-PI,,01/03/2025 15:40:14,31.1,65.2,65.2,65.2,,1,0
ESP32-PI,,01/03/2025 15:40:16,31.1,65.3,65.3,65.3,,1,0
ESP32-PI,,01/03/2025 15:40:19,31.1,65.2,65.2,65.2,,1,0
ESP32-PI,,01/03/2025 15:40:21,31.1,65.2,65.2,65.2,,1,0
ESP32-PI,,01/03/2025 15:40:23,31.1,65.2,65.2,65.2,,1,0
ESP32-PI,,01/03/2025 15:40:25,31.1,65.2,65.2,65.2,,1,0
ESP32-PI,,01/03/2025 15:40:27,31.1,65.2,65.2,65.2,,1,0
ESP32-PI,,01/03/2025 15:40:29,31.1,65.3,65.3,65.3,,1,0
ESP32-PI,,01/03/2025 15:40:32,31.1,65.2,65.2,65.2,,1,0
ESP32-PI,,01/03/2025 15:40:34,31.1,65.3,65.3,65.3,,1,0
ESP32-PI,,01/03/2025 15:40:36,31.1,65.2,65.2,65.2,,1,0
ESP32-PI,,01/03/2025 15:40:38,31.1,65.3,65.3,65.3,,1,0
ESP32-PI,,01/03/2025 15:40:41,31.1,65.3,65.3,65.3,,1,0
ESP32-PI,,01/03/2025 15:40:43,31.1,65.3,65.3,65.3,,1,0
ESP32-PI,,01/03/2025 15:40:45,31.1,65.3,65.3,65.3,,1,0
ESP32-PI,,01/03/2025 15:40:48,31.1,65.3,65.3,65.3,,1,0
ESP32-PI,,01/03/2025 15:40:50,31.1,65.3,65.3,65.3,,1,0
ESP32-PI,,01/03/2025 15:40:52,31.1,65.3,65.3,65.3,,1,0
ESP32-PI,,01/03/2025 15:40:54,31.1,65.3,65.3,65.3,,1,0
ESP32-PI,,01/03/2025 15:40:56,31.1,65.3,65.3,65.3,,1,0
ESP32-PI,,01/03/2025 15:40:58,31.1,65.3,65.3,65.3,,1,0
ESP32-PI,,01/03/2025 15:41:00,31.1,65.3,65.3,65.3,,1,0
ESP32-PI,,01/03/2025 15:41:03,31.1,65.3,65.3,65.3,,1,0
ESP32-PI,,01/03/2025 15:41:05,31.1,65.3,65.3,65.3,,1,0
ESP32-PI,,01/03/2025 15:41:07,31.1,65.3,65.3,65.3,,1,0
ESP32-PI,,01/03/2025 15:41:09,31.1,65.3,65.3,65.3,,1,0
ESP32-PI,,01/03/2025 15:41:11,31.1,65.3,65.3,65.3,,1,0
ESP32-PI,,01/03/2025 15:41:13,31.1,65.3,65.3,65.3,,1,0
ESP32-PI,,01/03/2025 15:41:15,31.1,65.3,65.3,65.3,,1,0
